Power (mW)
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
20.58
20.58
21.14
21.14
21.98
21.98
17.22
17.22
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.94
16.94
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.22
17.22
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.22
17.22
17.64
17.64
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.22
17.22
17.64
17.64
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.5
17.5
17.64
17.64
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.5
17.5
17.5
17.5
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.5
17.5
21.28
21.28
20.86
20.86
20.86
20.86
17.64
17.64
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.64
17.64
17.5
17.5
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.64
17.64
17.22
17.22
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.64
17.64
17.64
17.22
17.22
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.94
16.94
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
17.92
16.94
16.94
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.94
16.94
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
20.58
20.58
20.86
20.86
20.86
20.86
18.06
18.06
16.94
16.94
18.06
18.06
16.94
16.94
17.22
17.22
17.22
17.22
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
20.44
20.44
20.86
20.86
20.86
20.86
19.74
19.74
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.94
16.94
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.94
16.94
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.94
16.94
17.92
17.92
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.22
17.22
17.22
17.92
17.92
16.8
16.8
16.8
16.8
20.44
20.44
20.86
20.86
20.86
20.86
20.02
20.02
17.22
17.22
17.64
17.64
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.22
17.22
17.64
17.64
17.64
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.5
17.5
17.64
17.64
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.5
17.5
17.5
17.5
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.5
17.5
17.5
17.5
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.64
17.64
17.22
17.22
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
16.8
17.64
17.64
17.22
17.22
16.8
16.8
